"Ethereum Version","Num all files","Size all files (B)","Num code files (cpp, py, c, h, sh, sol, go, c, js, java)","Size code files (B)","*","All line additions","All line removals","All files changed","Ratio all files changed","All changed bytes","Ratio all bytes changed","*","Code line additions","Code line removals","Code files changed","Ratio code files changed","Code changed bytes","Ratio code bytes changed","*","File extenension histogram",
"go-ethereum-1.10.14","1764","34135273","1453","29151650","*","9615","6453","182","0.10317460317460317","4128882","0.12095646635080376","*","9445","6068","175","0.12044046799724707","4058718","0.13922772810458414","*",".go (1141), .json (178),  (170), .h (54), .md (51), .js (35), .c (14), .rlp (13), .png (10), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.15","1764","34137730","1453","29154107","*","98","28","9","0.00510204081632653","152480","0.0044666121619685905","*","98","28","9","0.006194081211286993","152480","0.005230137901325532","*",".go (1141), .json (178),  (170), .h (54), .md (51), .js (35), .c (14), .rlp (13), .png (10), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.16","1769","34218901","1458","29235498","*","3826","1238","124","0.07009609949123799","2252439","0.06582441090086441","*","3807","1075","116","0.07956104252400549","2148719","0.0734969180275294","*",".go (1147), .json (178),  (170), .h (54), .md (51), .js (34), .c (14), .rlp (13), .png (10), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.17","1815","36744070","1484","29515999","*","10641","1766","196","0.10798898071625344","5633542","0.15331839940431205","*","9821","1651","166","0.11185983827493262","3269399","0.11076701147740248","*",".go (1173), .json (178),  (170), .h (54), .md (51), .js (34), .txt (19), .c (14), .rlp (13), .zip (10), .png (10), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.18","1824","35660090","1492","28417770","*","129522","152579","434","0.23793859649122806","17086705","0.47915484789858914","*","129023","2978","410","0.27479892761394104","16954027","0.5965994868703631","*",".go (1176), .json (183),  (170), .h (54), .md (51), .js (34), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.19","1825","35695037","1493","28450761","*","2102","1518","193","0.10575342465753425","3605259","0.10100168827391887","*","2020","1426","187","0.12525117213663764","3510798","0.12339908939518349","*",".go (1176), .json (184),  (170), .h (54), .md (51), .js (34), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.20","1827","35694047","1493","28447713","*","3259","3131","112","0.06130268199233716","1407866","0.03944259949004942","*","3131","2542","100","0.06697923643670463","1302758","0.04579482364715926","*",".go (1177), .json (184),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.21","1826","35695753","1492","28447929","*","1740","1755","191","0.10460021905805038","4461316","0.12498170300539675","*","1697","1008","185","0.1239946380697051","4379665","0.15395373772199727","*",".go (1176), .json (184),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.22","1831","35737780","1497","28489940","*","3573","2472","231","0.1261605679956308","4774933","0.13361022984639784","*","3557","2456","228","0.1523046092184369","4769552","0.16741179518103583","*",".go (1180), .json (185),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.23","1831","35739731","1497","28491891","*","76","13","6","0.0032768978700163844","145640","0.00407501668101531","*","76","13","6","0.004008016032064128","145640","0.005111629831800213","*",".go (1180), .json (185),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.24","1831","35740912","1497","28493072","*","131","117","4","0.002184598580010923","57848","0.001618537322158987","*","131","117","4","0.0026720106880427524","57848","0.0020302479143000096","*",".go (1180), .json (185),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.25","1831","35741065","1497","28493225","*","21","20","2","0.0010922992900054614","40682","0.0011382425229914106","*","21","20","2","0.0013360053440213762","40682","0.0014277780068770733","*",".go (1180), .json (185),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.26","1831","35747371","1497","28499531","*","266","70","8","0.004369197160021846","215481","0.00602788384074454","*","266","70","8","0.005344021376085505","215481","0.0075608612646994085","*",".go (1180), .json (185),  (172), .h (54), .md (51), .js (33), .txt (20), .c (14), .rlp (13), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.0","1864","36105262","1531","28837146","*","29752","19286","711","0.38143776824034337","10182095","0.2820113865951174","*","28890","10222","636","0.4154147615937296","9967516","0.34564849101225203","*",".go (1184), .json (213),  (172), .h (54), .md (52), .js (35), .txt (20), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.1","1864","36106143","1531","28837654","*","134","114","37","0.01984978540772532","569399","0.015770141939558596","*","94","86","33","0.02155453951665578","557184","0.019321405271039038","*",".go (1184), .json (213),  (172), .h (54), .md (52), .js (35), .txt (20), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.2","1865","36116555","1532","28847672","*","539","308","63","0.033780160857908845","1506065","0.041700128929794106","*","531","307","61","0.03981723237597911","1500380","0.05201043605875719","*",".go (1185), .json (213),  (172), .h (54), .md (52), .js (35), .txt (20), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.3","1899","36723809","1566","29455603","*","6361","855","138","0.07266982622432859","2781380","0.07573778634999435","*","6334","793","130","0.08301404853128991","2652556","0.09005268029990762","*",".go (1189), .json (243),  (172), .h (54), .md (52), .js (35), .txt (20), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.4","1899","36734827","1566","29455279","*","1324","788","54","0.02843601895734597","918377","0.025000172179931595","*","758","473","42","0.02681992337164751","789398","0.02679988194985354","*",".go (1188), .json (244),  (172), .h (54), .md (52), .js (35), .txt (20), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.5","1901","36740246","1566","29459595","*","1255","938","56","0.029458179905312992","1164893","0.03170618400323177","*","1192","425","48","0.03065134099616858","1129115","0.03832758053870055","*",".go (1188), .json (244),  (172), .h (54), .md (52), .js (35), .txt (22), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.11.6","1906","36740536","1571","29483502","*","2580","2017","247","0.12959076600209862","4631006","0.12604622861245138","*","2536","1699","241","0.1534054742202419","4555987","0.1545266569758233","*",".go (1193), .json (244),  (172), .h (54), .md (52), .js (35), .txt (22), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.12.0","1909","38895197","1575","31643139","*","14984","11132","327","0.1712938711367208","7210990","0.18539538442240053","*","14951","4785","303","0.19238095238095237","7140861","0.22566854065900352","*",".go (1191), .json (246),  (172), .h (54), .md (51), .js (38), .txt (22), .rlp (14), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.12.1","1932","38982161","1597","31727959","*","22061","19758","454","0.2349896480331263","7291161","0.18703839943609077","*","21959","8684","407","0.2548528490920476","7120771","0.2244320537605334","*",".go (1208), .json (250),  (172), .h (54), .md (51), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.12.2","1932","38982633","1597","31728501","*","194","151","45","0.023291925465838508","827175","0.021219064397215038","*","181","138","42","0.026299311208515967","753557","0.023750160778159675","*",".go (1208), .json (250),  (172), .h (54), .md (51), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.0","1994","39192399","1654","31903256","*","7767","3502","315","0.1579739217652959","4960992","0.12658046270655696","*","7174","3306","302","0.1825876662636034","4835135","0.15155616091348167","*",".go (1214), .json (300),  (172), .h (54), .md (52), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.1","1991","39192067","1651","31901133","*","1485","2313","80","0.04018081366147665","871297","0.022231463321391035","*","1435","2177","68","0.04118715929739552","759199","0.023798496435847593","*",".go (1211), .json (300),  (172), .h (54), .md (52), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.2","1992","39201022","1652","31910178","*","1069","736","72","0.03614457831325301","1581943","0.04035463667248267","*","1066","733","70","0.0423728813559322","1481022","0.046412213683044955","*",".go (1212), .json (300),  (172), .h (54), .md (52), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.3","1993","39219202","1653","31927763","*","2069","1713","131","0.06573005519317611","2537401","0.06469792526630196","*","2012","1664","125","0.07562008469449485","2426306","0.07599361095232385","*",".go (1213), .json (300),  (172), .h (54), .md (52), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.4","1991","39219776","1651","31925540","*","594","546","35","0.01757910597689603","891020","0.02271864071839676","*","446","367","29","0.01756511205330103","779224","0.024407543302321588","*",".go (1211), .json (300),  (172), .h (54), .md (52), .js (39), .txt (22), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.5","2009","38873704","1665","31558161","*","7698","9677","157","0.0781483325037332","3193245","0.08214408897078601","*","7443","9344","140","0.08408408408408409","3055212","0.09681210511601104","*",".go (1222), .json (303),  (170), .h (54), .md (52), .js (39), .txt (26), .rlp (17), .c (14), .zip (10), .png (10), .sh (9), .yml (7), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .bin (2), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .html (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.6","1916","38106190","1579","30798690","*","6603","30161","362","0.18893528183716074","4358352","0.11437385894522649","*","6365","2488","245","0.1551614946168461","4176357","0.1356017739715553","*",".go (1137), .json (303),  (168), .h (54), .md (49), .js (39), .txt (26), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (8), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .html (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.13.7","1916","38108880","1579","30801660","*","135","39","10","0.005219206680584551","249398","0.006544353966844473","*","129","21","7","0.004433185560481318","140581","0.004564072196108911","*",".go (1137), .json (303),  (168), .h (54), .md (49), .js (39), .txt (26), .rlp (15), .c (14), .zip (10), .png (10), .sh (9), .yml (8), .s (7), .want (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sage (3), .m4 (3), .sol (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .py (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .minisig (1), .clefsign (1), .css (1), .html (1), .nsi (1), .dll (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
